Frequency(Hz)	Mag_Ydd(dB)	Mag_Ydq(dB)	Mag_Yqd(dB)	Mag_Yqq(dB)	Phase_Ydd(deg)	Phase_Ydq(deg)	Phase_Yqd(deg)	Phase_Yqq(deg)
3.895000000000000000e+02	-5.856822083326328965e+01	-7.640095218188119475e+01	-7.527673625263982160e+01	-5.808459223182313735e+01	-4.533587170076614825e+01	8.914550858071810069e+01	-9.120564054824281186e+01	-4.879152922549926785e+01
3.905000000000000000e+02	-5.858828784897801967e+01	-7.644474269324152260e+01	-7.532060875894549667e+01	-5.810642435877384315e+01	-4.547221146942299441e+01	8.887049541266246422e+01	-9.145759040057350830e+01	-4.891476785830858631e+01
3.925000000000000000e+02	-5.862837132467088708e+01	-7.653210953193213584e+01	-7.540813399211705814e+01	-5.814998374925610847e+01	-4.574251866881333939e+01	8.832513024890644715e+01	-9.195708373516447409e+01	-4.915914496877122986e+01
3.945000000000000000e+02	-5.866838500049654215e+01	-7.661918912825019845e+01	-7.549536462550275928e+01	-5.819340251180766188e+01	-4.600970281950479546e+01	8.778589809719963455e+01	-9.245077838985254459e+01	-4.940075701770758343e+01
3.955000000000000000e+02	-5.868836479795510996e+01	-7.666262062684387502e+01	-7.553886891964801009e+01	-5.821505887177597316e+01	-4.614213860363236819e+01	8.751855160423711766e+01	-9.269547952528003520e+01	-4.952053916979186710e+01
3.970000000000000000e+02	-5.871829975756031672e+01	-7.672763187212156311e+01	-7.560398631543303338e+01	-5.824747683437549739e+01	-4.633936343014208603e+01	8.712033513277461338e+01	-9.305987789334270133e+01	-4.969894720095941665e+01
3.990000000000000000e+02	-5.875814651560554580e+01	-7.681405866595886778e+01	-7.569054802347176292e+01	-5.829057598626641834e+01	-4.659969303324535872e+01	8.659455122370405888e+01	-9.354085367953720720e+01	-4.993448895626586648e+01
4.010000000000000000e+02	-5.879791499510197639e+01	-7.690019279850898215e+01	-7.577681008454638345e+01	-5.833353183334220660e+01	-4.685705106774840800e+01	8.607459222942785004e+01	-9.401631887631343432e+01	-5.016739845831922651e+01
4.020000000000000000e+02	-5.881776914244777288e+01	-7.694314969146371652e+01	-7.581982835712271651e+01	-5.835495580390631432e+01	-4.698462985743815779e+01	8.581676850788456079e+01	-9.425201174389080450e+01	-5.028287847962153023e+01
4.035000000000000000e+02	-5.884751195103879695e+01	-7.700744689561813061e+01	-7.588421410643498177e+01	-5.838702409804757565e+01	-4.717463841097274724e+01	8.543269609369745865e+01	-9.460303296070910051e+01	-5.045489365704836615e+01
4.055000000000000000e+02	-5.888709589866838456e+01	-7.709291784408766546e+01	-7.596979766167076775e+01	-5.842965513764178098e+01	-4.742547409119461577e+01	8.492551215625199745e+01	-9.506640918015180830e+01	-5.068202400978451294e+01
4.075000000000000000e+02	-5.892659435622154263e+01	-7.717809227328694988e+01	-7.605507805822904288e+01	-5.847214090964327227e+01	-4.767348205235228420e+01	8.442386264248780492e+01	-9.552454683367000143e+01	-5.090664814375066527e+01
4.080000000000000000e+02	-5.893645537766251152e+01	-7.719933942134018423e+01	-7.607635101286146551e+01	-5.848273959614339645e+01	-4.773504725375887858e+01	8.429930479419667222e+01	-9.563827031961402270e+01	-5.096241715153867347e+01
4.100000000000000000e+02	-5.897584419075522533e+01	-7.728414194212614063e+01	-7.616125134661800189e+01	-5.852504312383943130e+01	-4.797958061816461139e+01	8.380445257853530450e+01	-9.608997295368915559e+01	-5.118396111078875776e+01
4.120000000000000000e+02	-5.901514318685673288e+01	-7.736864607655844850e+01	-7.624584687785529979e+01	-5.856720039755995089e+01	-4.822138150361544717e+01	8.331494350054289555e+01	-9.653661636227286635e+01	-5.140308226747759335e+01
4.140000000000000000e+02	-5.905435060395724634e+01	-7.745285118615130671e+01	-7.633013706330244474e+01	-5.860921106838642913e+01	-4.846049112301825090e+01	8.283069502844350041e+01	-9.697827796039854320e+01	-5.161981671374231695e+01
4.145000000000000000e+02	-5.906413795158914581e+01	-7.747385569627441271e+01	-7.635116151340857016e+01	-5.861969079566742380e+01	-4.851985276720244400e+01	8.271044545687774985e+01	-9.708792569999332045e+01	-5.167363141217425948e+01
4.165000000000000000e+02	-5.910322855980884071e+01	-7.755768629446579610e+01	-7.643506941245316000e+01	-5.866151780134610760e+01	-4.875565523177507288e+01	8.223265895249420510e+01	-9.752346679772379900e+01	-5.188743232215589529e+01
4.185000000000000000e+02	-5.914222396243108193e+01	-7.764121682673261660e+01	-7.651867112984946573e+01	-5.870319760573237744e+01	-4.898885670266486869e+01	8.175995277494276081e+01	-9.795419530163026423e+01	-5.209892556938056174e+01
4.205000000000000000e+02	-5.918112268993399994e+01	-7.772444699530174717e+01	-7.660196645604086996e+01	-5.874473002115203712e+01	-4.921949622797836099e+01	8.129224914806147240e+01	-9.838018425983348436e+01	-5.230814534517703152e+01
4.210000000000000000e+02	-5.919083210190830613e+01	-7.774520755993501098e+01	-7.662274274128799334e+01	-5.875509007512371085e+01	-4.927676033474715922e+01	8.117609581066115254e+01	-9.848594764886838959e+01	-5.236009916911967110e+01
4.230000000000000000e+02	-5.922960804494520914e+01	-7.782806199898836041e+01	-7.670565492684066555e+01	-5.879643805897607933e+01	-4.950425135234257112e+01	8.071453814290610751e+01	-9.890611294334065917e+01	-5.256652432055894764e+01
4.250000000000000000e+02	-5.926828430471673670e+01	-7.791061574441596349e+01	-7.678826058111454245e+01	-5.883763839413241215e+01	-4.972926592488237674e+01	8.025781313713994791e+01	-9.932169833463906627e+01	-5.277075086582615171e+01
4.270000000000000000e+02	-5.930685966976910350e+01	-7.799286879104789705e+01	-7.687055978015254709e+01	-5.887869103311754770e+01	-4.995184102455036168e+01	7.980584749861195348e+01	-9.973277272675461802e+01	-5.297281117942343087e+01
4.275000000000000000e+02	-5.931648761145942927e+01	-7.801338509580352820e+01	-7.689108635953550674e+01	-5.888893111672644665e+01	-5.000710789019220925e+01	7.969359137066621201e+01	-9.983484609769529072e+01	-5.302299137391973005e+01
4.295000000000000000e+02	-5.935493526553914023e+01	-7.809526238534940035e+01	-7.697300271446005127e+01	-5.892979912873628479e+01	-5.022668469735156549e+01	7.924747388982981988e+01	-1.002403767594963853e+02	-5.322238860064133092e+01
4.315000000000000000e+02	-5.939327956196328273e+01	-7.817683925616532292e+01	-7.705461307052071618e+01	-5.897051947912900971e+01	-5.044390296537925167e+01	7.880595567955701597e+01	-1.006415470184913659e+02	-5.341969046844680236e+01
4.335000000000000000e+02	-5.943151951658290244e+01	-7.825811595364712048e+01	-7.713591774841071924e+01	-5.901109224207215220e+01	-5.065879768331528510e+01	7.836896766773897127e+01	-1.010384218753661258e+02	-5.361492761951573982e+01
4.345000000000000000e+02	-5.945060007581571426e+01	-7.829864183314379034e+01	-7.717645557678508794e+01	-5.903132331079551420e+01	-5.076538448311742968e+01	7.815215124354416787e+01	-1.012352685240265942e+02	-5.371178136065376663e+01
4.360000000000000000e+02	-5.947917133349042729e+01	-7.835929017249311812e+01	-7.723711969987223824e+01	-5.906160081519413296e+01	-5.092420095052978724e+01	7.782899995248421021e+01	-1.015285706347204808e+02	-5.385611654366629608e+01
4.410000000000000000e+02	-5.957397506466189441e+01	-7.856023626778653579e+01	-7.743809559109887175e+01	-5.916192787075662807e+01	-5.144453915247823517e+01	7.676946613442365219e+01	-1.024895217705479524e+02	-5.432918653572136236e+01
4.480000000000000000e+02	-5.970556243812475117e+01	-7.883843301519137015e+01	-7.771627999034865297e+01	-5.930084542208579279e+01	-5.215038499889369206e+01	7.533020468994835994e+01	-1.037930304275809590e+02	-5.497135518889633232e+01
4.550000000000000000e+02	-5.983580006272767804e+01	-7.911300686048494413e+01	-7.799078089289322691e+01	-5.943797705259023445e+01	-5.283103110201817287e+01	7.394002739069804875e+01	-1.050499606897070493e+02	-5.559109053602372086e+01
4.625000000000000000e+02	-5.997382200017941756e+01	-7.940321297140684464e+01	-7.828084407987444138e+01	-5.958293962066300509e+01	-5.353375322363228861e+01	7.250224111951510508e+01	-1.063476071692583531e+02	-5.623144561237690908e+01
4.695000000000000000e+02	-6.010121258272654643e+01	-7.967040069407792657e+01	-7.854784122828804982e+01	-5.971642434567084479e+01	-5.416610368217367011e+01	7.120611771508572474e+01	-1.075152450023325201e+02	-5.680813527419046949e+01
4.770000000000000000e+02	-6.023616268603763757e+01	-7.995279292901160773e+01	-7.882997057176683597e+01	-5.985752478734706727e+01	-5.481970428321309896e+01	6.986399663712275299e+01	-1.087220419583668019e+02	-5.740467257138914903e+01
4.845000000000000000e+02	-6.036951741490942425e+01	-8.023123078448840317e+01	-7.910808590671608442e+01	-5.999666776857932859e+01	-5.544981100595866508e+01	6.856764199318193675e+01	-1.098853632870887367e+02	-5.798022576572837750e+01
4.920000000000000000e+02	-6.050127908999816384e+01	-8.050577892415600445e+01	-7.938225595230011322e+01	-6.013388348876460299e+01	-5.605762277194141063e+01	6.731473153014302113e+01	-1.110074014434960503e+02	-5.853584908968644385e+01
4.995000000000000000e+02	-6.063145422068394197e+01	-8.077650505029252770e+01	-7.965254875449173255e+01	-6.026920378494195063e+01	-5.664426409396100581e+01	6.610309035823516410e+01	-1.120902187915584420e+02	-5.907253128831146682e+01
